Claims_ID,Customer_ID,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Safe_Driver_Discount,Total_Discounts,Conversion_Status,Time_to_Conversion
C7679,7679,3,Low,150,Full Coverage,0,0,1,5
C7680,7680,0,Low,0,Liability-Only,0,0,1,9
C7681,7681,1,Low,50,Liability-Only,0,50,0,99
C7682,7682,0,Medium,0,Liability-Only,0,0,0,99
C7683,7683,0,Low,0,Liability-Only,0,0,1,9
C7684,7684,1,Low,50,Full Coverage,0,0,1,12
C7685,7685,0,High,0,Liability-Only,0,0,1,1
C7686,7686,0,Low,0,Liability-Only,0,0,1,1
C7687,7687,0,Low,0,Full Coverage,1,50,0,99
C7688,7688,1,Medium,100,Full Coverage,1,100,0,99
C7689,7689,1,Low,50,Full Coverage,0,0,1,2
C7690,7690,1,Medium,100,Full Coverage,0,50,1,9
C7691,7691,0,Low,0,Full Coverage,0,0,1,11
C7692,7692,3,Low,150,Liability-Only,0,50,1,3
C7693,7693,0,Medium,0,Liability-Only,0,0,1,14
C7694,7694,0,Low,0,Liability-Only,0,0,0,99
C7695,7695,0,Low,0,Liability-Only,0,0,0,99
C7696,7696,0,Low,0,Liability-Only,0,0,1,7
C7697,7697,0,Low,0,Full Coverage,0,0,1,11
C7698,7698,1,Low,50,Full Coverage,1,50,0,99
C7699,7699,1,Low,50,Liability-Only,1,50,0,99
C7700,7700,0,Low,0,Full Coverage,1,100,0,99
C7701,7701,1,Low,50,Liability-Only,0,0,1,12
C7702,7702,4,Low,200,Full Coverage,0,0,1,1
C7703,7703,0,Low,0,Liability-Only,0,0,0,99
C7704,7704,0,Low,0,Full Coverage,0,50,1,14
C7705,7705,0,Low,0,Full Coverage,0,50,1,1
C7706,7706,2,Low,100,Liability-Only,0,0,0,99
C7707,7707,0,Low,0,Full Coverage,1,100,1,12
C7708,7708,0,Low,0,Full Coverage,0,0,1,10
C7709,7709,0,Medium,0,Full Coverage,0,50,0,99
C7710,7710,0,Low,0,Full Coverage,1,50,1,5
C7711,7711,1,High,200,Full Coverage,0,0,1,14
C7712,7712,0,Low,0,Liability-Only,0,0,1,7
C7713,7713,0,Low,0,Liability-Only,0,0,1,4
C7714,7714,1,Low,50,Full Coverage,1,100,1,9
C7715,7715,1,Low,50,Full Coverage,0,0,1,6
C7716,7716,0,Low,0,Full Coverage,1,50,0,99
C7717,7717,1,Low,50,Full Coverage,0,0,1,8
C7718,7718,0,Low,0,Liability-Only,1,50,0,99
C7719,7719,1,Low,50,Full Coverage,0,0,0,99
C7720,7720,0,High,0,Full Coverage,1,100,1,14
C7721,7721,0,Low,0,Liability-Only,0,50,1,13
C7722,7722,0,Low,0,Liability-Only,1,50,1,6
C7723,7723,1,High,200,Full Coverage,0,50,1,1
C7724,7724,1,Medium,100,Liability-Only,0,50,1,14
C7725,7725,0,Low,0,Full Coverage,1,50,0,99
C7726,7726,0,Medium,0,Liability-Only,0,0,0,99
C7727,7727,0,Low,0,Full Coverage,0,50,0,99
C7728,7728,0,Low,0,Liability-Only,0,0,0,99
C7729,7729,1,Medium,100,Full Coverage,0,50,1,5
C7730,7730,0,Low,0,Full Coverage,0,50,1,7
C7731,7731,1,Low,50,Full Coverage,0,50,1,6
C7732,7732,0,Low,0,Full Coverage,0,0,1,3
C7733,7733,0,Medium,0,Liability-Only,0,0,0,99
C7734,7734,0,Low,0,Liability-Only,0,50,0,99
C7735,7735,0,Low,0,Full Coverage,0,50,1,8
C7736,7736,1,Low,50,Full Coverage,0,0,0,99
C7737,7737,1,Low,50,Full Coverage,0,0,1,7
C7738,7738,1,High,200,Full Coverage,0,50,0,99
C7739,7739,0,Low,0,Full Coverage,0,50,1,5
C7740,7740,0,Low,0,Liability-Only,0,0,1,8
C7741,7741,0,Low,0,Full Coverage,0,0,0,99
C7742,7742,2,Low,100,Full Coverage,1,50,0,99
C7743,7743,1,Medium,100,Full Coverage,0,0,0,99
C7744,7744,0,Medium,0,Full Coverage,0,0,1,11
C7745,7745,0,Low,0,Liability-Only,0,50,0,99
C7746,7746,0,Low,0,Full Coverage,0,50,0,99
C7747,7747,1,Low,50,Liability-Only,0,0,0,99
C7748,7748,1,Low,50,Liability-Only,0,0,0,99
C7749,7749,0,Medium,0,Liability-Only,0,0,0,99
C7750,7750,1,Medium,100,Full Coverage,0,0,0,99
C7751,7751,0,Low,0,Liability-Only,0,0,0,99
C7752,7752,0,Low,0,Liability-Only,0,0,0,99
C7753,7753,0,Medium,0,Full Coverage,0,0,1,4
C7754,7754,1,Low,50,Full Coverage,0,0,1,2
C7755,7755,2,Low,100,Full Coverage,0,0,1,6
C7756,7756,1,Low,50,Liability-Only,1,100,1,6
C7757,7757,0,Low,0,Full Coverage,0,50,1,1
C7758,7758,1,Low,50,Liability-Only,0,50,0,99
C7759,7759,0,Low,0,Full Coverage,0,0,1,12
C7760,7760,0,Low,0,Full Coverage,0,0,1,13
C7761,7761,0,Low,0,Liability-Only,1,150,1,3
C7762,7762,0,Medium,0,Full Coverage,0,0,1,3
C7763,7763,0,Medium,0,Full Coverage,0,0,0,99
C7764,7764,0,Low,0,Liability-Only,1,50,1,5
C7765,7765,1,Low,50,Full Coverage,0,50,1,2
C7766,7766,0,Low,0,Liability-Only,0,0,1,12
C7767,7767,0,Low,0,Liability-Only,0,50,1,14
C7768,7768,1,Low,50,Full Coverage,0,0,0,99
C7769,7769,2,Low,100,Full Coverage,1,100,1,1
C7770,7770,0,Medium,0,Full Coverage,0,50,0,99
C7771,7771,0,High,0,Full Coverage,0,0,1,2
C7772,7772,1,Low,50,Liability-Only,0,0,1,4
C7773,7773,0,Low,0,Liability-Only,0,0,0,99
C7774,7774,2,Medium,200,Full Coverage,0,0,1,9
C7775,7775,1,Low,50,Liability-Only,0,0,0,99
C7776,7776,0,Low,0,Liability-Only,0,0,1,5
C7777,7777,0,High,0,Liability-Only,1,100,1,1
C7778,7778,0,Low,0,Liability-Only,0,0,1,7
C7779,7779,1,Low,50,Liability-Only,0,50,1,8
C7780,7780,1,Low,50,Full Coverage,0,100,1,6
C7781,7781,1,Low,50,Liability-Only,0,50,0,99
C7782,7782,0,Low,0,Full Coverage,0,50,1,12
C7783,7783,0,Low,0,Liability-Only,0,0,1,8
C7784,7784,1,Low,50,Full Coverage,0,0,1,8
C7785,7785,0,Low,0,Full Coverage,0,50,0,99
C7786,7786,0,Low,0,Full Coverage,1,50,1,5
C7787,7787,0,Low,0,Full Coverage,0,0,1,8
C7788,7788,0,Low,0,Full Coverage,0,50,0,99
C7789,7789,3,Low,150,Full Coverage,0,0,0,99
C7790,7790,0,Medium,0,Liability-Only,0,50,0,99
C7791,7791,2,Low,100,Full Coverage,1,50,1,5
C7792,7792,2,Medium,200,Full Coverage,0,0,0,99
C7793,7793,0,Medium,0,Liability-Only,0,50,1,5
C7794,7794,0,Low,0,Full Coverage,1,50,0,99
C7795,7795,1,Low,50,Full Coverage,0,50,1,7
C7796,7796,1,Medium,100,Full Coverage,0,0,1,5
C7797,7797,0,Low,0,Liability-Only,1,100,0,99
C7798,7798,0,Medium,0,Full Coverage,1,50,0,99
C7799,7799,0,Low,0,Full Coverage,0,50,1,12
C7800,7800,2,Low,100,Full Coverage,1,50,1,13
C7801,7801,0,Medium,0,Full Coverage,0,50,1,5
C7802,7802,0,Low,0,Full Coverage,0,50,1,4
C7803,7803,1,Low,50,Full Coverage,0,50,1,6
C7804,7804,0,Low,0,Full Coverage,0,0,0,99
C7805,7805,0,Low,0,Liability-Only,0,50,0,99
C7806,7806,0,Low,0,Full Coverage,0,50,0,99
C7807,7807,0,Low,0,Liability-Only,1,50,0,99
C7808,7808,0,Medium,0,Full Coverage,0,0,0,99
C7809,7809,1,Low,50,Full Coverage,0,0,0,99
C7810,7810,1,Medium,100,Full Coverage,0,0,1,8
C7811,7811,0,Low,0,Full Coverage,0,50,1,11
C7812,7812,0,Low,0,Full Coverage,0,50,0,99
C7813,7813,2,High,400,Full Coverage,0,0,1,10
C7814,7814,0,Low,0,Full Coverage,0,0,1,11
C7815,7815,0,Low,0,Full Coverage,1,50,1,12
C7816,7816,1,Low,50,Full Coverage,1,50,1,13
C7817,7817,1,Low,50,Liability-Only,0,0,1,1
C7818,7818,0,Low,0,Liability-Only,0,0,1,5
C7819,7819,2,Low,100,Liability-Only,1,50,1,14
C7820,7820,0,Low,0,Liability-Only,0,0,0,99
C7821,7821,1,Low,50,Full Coverage,1,100,1,6
C7822,7822,0,Low,0,Liability-Only,0,50,0,99
C7823,7823,0,Medium,0,Full Coverage,1,50,0,99
C7824,7824,0,Low,0,Full Coverage,0,50,1,9
C7825,7825,0,Low,0,Full Coverage,0,0,1,11
C7826,7826,1,Low,50,Liability-Only,0,50,1,11
C7827,7827,0,Low,0,Liability-Only,0,50,1,12
C7828,7828,2,Medium,200,Liability-Only,0,0,0,99
C7829,7829,4,Low,200,Liability-Only,0,0,0,99
C7830,7830,1,Low,50,Full Coverage,0,50,0,99
C7831,7831,2,Low,100,Full Coverage,0,50,0,99
C7832,7832,0,Low,0,Liability-Only,0,0,0,99
C7833,7833,1,Medium,100,Liability-Only,0,0,1,2
C7834,7834,0,Medium,0,Full Coverage,1,150,1,13
C7835,7835,1,Low,50,Full Coverage,0,50,1,13
C7836,7836,0,Low,0,Full Coverage,1,100,0,99
C7837,7837,0,Low,0,Liability-Only,0,50,1,1
C7838,7838,0,Medium,0,Full Coverage,1,50,0,99
C7839,7839,0,Low,0,Full Coverage,0,50,0,99
C7840,7840,0,Low,0,Liability-Only,0,0,0,99
C7841,7841,1,Low,50,Liability-Only,1,100,1,8
C7842,7842,1,Low,50,Liability-Only,0,0,1,7
C7843,7843,0,Low,0,Full Coverage,0,0,0,99
C7844,7844,1,Medium,100,Full Coverage,0,0,0,99
C7845,7845,1,Low,50,Full Coverage,1,100,0,99
C7846,7846,1,Medium,100,Full Coverage,0,0,1,4
C7847,7847,0,Low,0,Full Coverage,0,100,1,14
C7848,7848,0,Low,0,Full Coverage,0,0,1,6
C7849,7849,0,Low,0,Full Coverage,0,0,1,1
C7850,7850,0,Low,0,Liability-Only,0,50,1,12
C7851,7851,0,Low,0,Liability-Only,1,100,0,99
C7852,7852,0,High,0,Full Coverage,0,50,1,12
C7853,7853,0,Low,0,Liability-Only,0,50,1,8
C7854,7854,1,Low,50,Liability-Only,0,0,1,11
C7855,7855,1,Low,50,Full Coverage,0,50,1,7
C7856,7856,0,Low,0,Full Coverage,0,50,1,3
C7857,7857,0,Low,0,Full Coverage,0,0,1,12
C7858,7858,1,Low,50,Full Coverage,0,0,0,99
C7859,7859,0,Low,0,Liability-Only,0,0,0,99
C7860,7860,1,Low,50,Liability-Only,0,50,1,5
C7861,7861,0,Medium,0,Full Coverage,0,0,1,14
C7862,7862,0,Low,0,Full Coverage,1,100,0,99
C7863,7863,0,Low,0,Liability-Only,0,0,0,99
C7864,7864,0,Low,0,Full Coverage,0,0,1,10
C7865,7865,0,Low,0,Full Coverage,0,0,1,4
C7866,7866,1,Low,50,Full Coverage,0,0,1,6
C7867,7867,0,Medium,0,Full Coverage,1,50,1,3
C7868,7868,0,Low,0,Liability-Only,0,0,0,99
C7869,7869,0,Low,0,Full Coverage,0,50,0,99
C7870,7870,0,High,0,Full Coverage,1,50,0,99
C7871,7871,1,Medium,100,Liability-Only,0,0,0,99
C7872,7872,1,Low,50,Full Coverage,0,0,1,7
C7873,7873,1,Low,50,Liability-Only,0,50,0,99
C7874,7874,2,High,400,Full Coverage,1,100,0,99
C7875,7875,1,Low,50,Full Coverage,0,0,0,99
C7876,7876,0,Low,0,Liability-Only,0,0,1,9
C7877,7877,1,Low,50,Full Coverage,0,0,1,1
C7878,7878,0,Low,0,Full Coverage,0,50,1,11
C7879,7879,0,Low,0,Full Coverage,0,0,0,99
C7880,7880,0,Low,0,Full Coverage,0,0,1,9
C7881,7881,1,Low,50,Full Coverage,0,0,1,9
C7882,7882,0,Low,0,Full Coverage,0,0,1,4
C7883,7883,0,Low,0,Full Coverage,0,0,0,99
C7884,7884,0,Low,0,Full Coverage,0,0,0,99
C7885,7885,0,Low,0,Liability-Only,0,50,0,99
C7886,7886,0,High,0,Liability-Only,0,0,0,99
C7887,7887,0,Medium,0,Liability-Only,0,0,0,99
C7888,7888,1,Low,50,Full Coverage,0,0,0,99
C7889,7889,0,Low,0,Full Coverage,0,50,0,99
C7890,7890,2,Low,100,Liability-Only,1,100,1,13
C7891,7891,0,Low,0,Full Coverage,0,0,1,4
C7892,7892,0,Medium,0,Full Coverage,0,0,0,99
C7893,7893,1,High,200,Liability-Only,0,0,0,99
C7894,7894,1,Low,50,Liability-Only,1,50,1,2
C7895,7895,2,Medium,200,Liability-Only,0,0,1,7
C7896,7896,0,Low,0,Liability-Only,0,0,1,4
C7897,7897,0,Medium,0,Full Coverage,0,0,1,2
C7898,7898,1,Medium,100,Full Coverage,0,50,0,99
C7899,7899,0,Low,0,Liability-Only,0,50,1,10
C7900,7900,3,Medium,300,Liability-Only,0,50,0,99
C7901,7901,2,Low,100,Full Coverage,0,0,1,7
C7902,7902,0,Low,0,Full Coverage,0,0,1,7
C7903,7903,2,High,400,Liability-Only,1,50,0,99
C7904,7904,0,Low,0,Full Coverage,0,0,0,99
C7905,7905,0,High,0,Full Coverage,0,50,0,99
C7906,7906,1,Low,50,Full Coverage,0,0,0,99
C7907,7907,1,Low,50,Full Coverage,0,0,1,9
C7908,7908,0,Low,0,Liability-Only,1,50,0,99
C7909,7909,0,Low,0,Full Coverage,1,50,0,99
C7910,7910,0,Low,0,Liability-Only,0,50,1,10
C7911,7911,1,Low,50,Full Coverage,0,0,1,1
C7912,7912,1,High,200,Liability-Only,0,50,1,3
C7913,7913,0,Low,0,Full Coverage,0,50,0,99
C7914,7914,2,Low,100,Liability-Only,1,50,0,99
C7915,7915,1,Medium,100,Full Coverage,0,0,0,99
C7916,7916,0,Medium,0,Full Coverage,0,50,1,3
C7917,7917,0,Low,0,Full Coverage,0,50,0,99
C7918,7918,0,Low,0,Full Coverage,0,50,0,99
C7919,7919,0,Medium,0,Full Coverage,0,50,0,99
C7920,7920,1,Low,50,Full Coverage,0,50,1,3
C7921,7921,0,High,0,Liability-Only,0,0,0,99
C7922,7922,0,Low,0,Full Coverage,0,50,1,2
C7923,7923,0,Medium,0,Full Coverage,0,0,1,9
C7924,7924,1,Medium,100,Liability-Only,0,0,0,99
C7925,7925,0,Low,0,Full Coverage,0,0,1,7
C7926,7926,0,Medium,0,Liability-Only,1,50,1,6
C7927,7927,0,Low,0,Liability-Only,0,0,0,99
C7928,7928,2,Low,100,Liability-Only,0,0,0,99
C7929,7929,2,Low,100,Liability-Only,0,0,1,2
C7930,7930,1,Low,50,Liability-Only,0,50,1,5
C7931,7931,1,Medium,100,Liability-Only,1,50,1,4
C7932,7932,0,Low,0,Full Coverage,0,0,1,4
C7933,7933,1,Low,50,Full Coverage,0,50,0,99
C7934,7934,1,Medium,100,Liability-Only,1,100,1,4
C7935,7935,1,Low,50,Full Coverage,1,50,0,99
C7936,7936,1,Low,50,Liability-Only,0,50,1,14
C7937,7937,0,Low,0,Full Coverage,0,0,1,9
C7938,7938,2,Low,100,Full Coverage,0,0,1,6
C7939,7939,0,Low,0,Full Coverage,1,100,1,6
C7940,7940,0,Low,0,Full Coverage,0,0,1,9
C7941,7941,0,Low,0,Full Coverage,0,0,0,99
C7942,7942,1,Low,50,Liability-Only,0,50,0,99
C7943,7943,1,Low,50,Liability-Only,0,100,1,7
C7944,7944,0,High,0,Full Coverage,0,50,1,2
C7945,7945,0,High,0,Full Coverage,0,0,0,99
C7946,7946,1,Low,50,Full Coverage,0,0,0,99
C7947,7947,0,Low,0,Full Coverage,0,50,0,99
C7948,7948,0,Medium,0,Liability-Only,0,50,1,14
C7949,7949,1,Low,50,Full Coverage,0,50,1,1
C7950,7950,1,Low,50,Full Coverage,0,50,0,99
C7951,7951,0,Low,0,Full Coverage,0,0,0,99
C7952,7952,0,Low,0,Full Coverage,1,100,0,99
C7953,7953,0,High,0,Full Coverage,0,50,0,99
C7954,7954,1,Medium,100,Full Coverage,0,0,1,3
C7955,7955,0,Low,0,Liability-Only,0,50,1,6
C7956,7956,0,Low,0,Full Coverage,0,50,0,99
C7957,7957,1,Low,50,Liability-Only,0,0,0,99
C7958,7958,1,Medium,100,Liability-Only,0,50,1,3
C7959,7959,0,Low,0,Full Coverage,0,0,0,99
C7960,7960,0,Low,0,Liability-Only,0,100,1,7
C7961,7961,3,Low,150,Full Coverage,0,50,1,2
C7962,7962,0,Low,0,Liability-Only,0,50,1,4
C7963,7963,0,High,0,Full Coverage,0,0,0,99
C7964,7964,0,High,0,Liability-Only,0,50,1,4
C7965,7965,0,Low,0,Liability-Only,0,0,0,99
C7966,7966,0,Low,0,Full Coverage,0,50,0,99
C7967,7967,0,Low,0,Full Coverage,0,50,0,99
C7968,7968,0,Medium,0,Full Coverage,0,0,0,99
C7969,7969,0,Low,0,Liability-Only,0,0,1,6
C7970,7970,0,Low,0,Full Coverage,1,50,0,99
C7971,7971,1,Low,50,Full Coverage,0,0,1,4
C7972,7972,1,Low,50,Full Coverage,0,0,0,99
C7973,7973,1,Medium,100,Full Coverage,0,50,1,4
C7974,7974,0,Low,0,Full Coverage,0,50,0,99
C7975,7975,2,Low,100,Liability-Only,0,50,0,99
C7976,7976,0,Medium,0,Full Coverage,0,50,0,99
C7977,7977,1,Medium,100,Liability-Only,0,0,1,7
C7978,7978,0,Low,0,Full Coverage,0,0,1,8
C7979,7979,2,Low,100,Liability-Only,0,50,0,99
C7980,7980,1,Medium,100,Full Coverage,0,0,0,99
C7981,7981,0,Low,0,Full Coverage,0,0,1,4
C7982,7982,1,Low,50,Liability-Only,0,0,1,9
C7983,7983,0,Low,0,Full Coverage,0,50,1,11
C7984,7984,1,Low,50,Full Coverage,0,0,1,7
C7985,7985,1,Low,50,Liability-Only,0,0,0,99
C7986,7986,0,Low,0,Full Coverage,0,0,1,5
C7987,7987,1,Low,50,Liability-Only,0,0,0,99
C7988,7988,2,Medium,200,Liability-Only,0,50,1,14
C7989,7989,0,Low,0,Liability-Only,0,50,1,13
C7990,7990,0,Low,0,Full Coverage,0,50,0,99
C7991,7991,0,Low,0,Full Coverage,0,0,1,2
C7992,7992,0,Low,0,Full Coverage,1,50,0,99
C7993,7993,0,Medium,0,Full Coverage,0,0,0,99
C7994,7994,1,Medium,100,Full Coverage,1,50,0,99
C7995,7995,1,Low,50,Full Coverage,0,50,0,99
C7996,7996,0,Low,0,Liability-Only,1,100,0,99
C7997,7997,1,High,200,Liability-Only,0,0,1,11
C7998,7998,0,Low,0,Full Coverage,0,0,0,99
C7999,7999,0,Medium,0,Full Coverage,1,50,1,3
C8000,8000,0,Medium,0,Liability-Only,1,100,0,99
C8001,8001,2,Low,100,Full Coverage,0,0,1,8
C8002,8002,0,Low,0,Full Coverage,1,100,1,2
C8003,8003,0,High,0,Liability-Only,0,50,1,6
C8004,8004,0,Medium,0,Liability-Only,0,50,1,2
C8005,8005,0,Medium,0,Liability-Only,0,50,1,8
C8006,8006,0,Low,0,Liability-Only,0,0,0,99
C8007,8007,0,High,0,Full Coverage,0,50,1,12
C8008,8008,0,Medium,0,Liability-Only,0,0,0,99
C8009,8009,0,Medium,0,Full Coverage,0,50,0,99
C8010,8010,0,Low,0,Full Coverage,0,50,1,4
C8011,8011,2,Low,100,Full Coverage,1,50,0,99
C8012,8012,0,Low,0,Liability-Only,0,50,0,99
C8013,8013,0,Low,0,Liability-Only,0,0,0,99
C8014,8014,0,Low,0,Full Coverage,0,0,0,99
C8015,8015,0,Low,0,Liability-Only,0,0,1,3
C8016,8016,1,Low,50,Full Coverage,0,0,0,99
C8017,8017,0,Low,0,Full Coverage,1,150,0,99
C8018,8018,1,Medium,100,Liability-Only,0,0,1,14
C8019,8019,0,Low,0,Full Coverage,1,100,1,10
C8020,8020,1,Low,50,Liability-Only,0,50,1,5
C8021,8021,2,Medium,200,Full Coverage,0,0,0,99
C8022,8022,0,Low,0,Full Coverage,0,50,1,6
C8023,8023,0,High,0,Full Coverage,0,0,1,12
C8024,8024,0,Low,0,Full Coverage,0,0,0,99
C8025,8025,2,Low,100,Full Coverage,0,50,0,99
C8026,8026,1,Low,50,Full Coverage,0,0,1,1
C8027,8027,0,Medium,0,Liability-Only,0,50,1,4
C8028,8028,0,Medium,0,Full Coverage,0,50,0,99
C8029,8029,0,Medium,0,Liability-Only,0,0,1,8
C8030,8030,1,Low,50,Liability-Only,0,0,0,99
C8031,8031,3,High,600,Full Coverage,0,50,1,6
C8032,8032,1,High,200,Full Coverage,0,0,0,99
C8033,8033,1,Low,50,Liability-Only,0,0,0,99
C8034,8034,1,Low,50,Full Coverage,1,50,1,7
C8035,8035,2,Medium,200,Liability-Only,1,100,1,11
C8036,8036,0,Low,0,Liability-Only,0,0,0,99
C8037,8037,0,Low,0,Liability-Only,0,0,1,12
C8038,8038,0,Low,0,Full Coverage,0,0,1,5
C8039,8039,0,Low,0,Liability-Only,1,50,1,14
C8040,8040,0,Low,0,Liability-Only,0,0,1,14
C8041,8041,2,Low,100,Full Coverage,0,0,0,99
C8042,8042,0,Low,0,Full Coverage,0,0,0,99
C8043,8043,0,Medium,0,Liability-Only,0,50,0,99
C8044,8044,0,Medium,0,Liability-Only,0,0,1,6
C8045,8045,1,Medium,100,Full Coverage,0,0,0,99
C8046,8046,1,Low,50,Full Coverage,0,50,0,99
C8047,8047,3,Medium,300,Liability-Only,1,100,0,99
C8048,8048,0,Low,0,Liability-Only,0,0,0,99
C8049,8049,0,Low,0,Liability-Only,0,50,1,3
C8050,8050,0,Low,0,Liability-Only,0,0,1,5
C8051,8051,0,Low,0,Full Coverage,1,50,1,9
C8052,8052,1,Low,50,Full Coverage,0,0,1,6
C8053,8053,0,Medium,0,Liability-Only,0,50,0,99
C8054,8054,1,High,200,Full Coverage,1,50,1,4
C8055,8055,0,Low,0,Full Coverage,0,50,1,6
C8056,8056,1,Low,50,Full Coverage,0,0,0,99
C8057,8057,0,Low,0,Full Coverage,1,50,0,99
C8058,8058,1,Low,50,Liability-Only,0,0,1,7
C8059,8059,0,High,0,Liability-Only,0,0,1,9
C8060,8060,1,Low,50,Liability-Only,0,0,0,99
C8061,8061,0,Medium,0,Full Coverage,0,50,1,11
C8062,8062,0,Low,0,Full Coverage,1,100,1,11
C8063,8063,0,Low,0,Liability-Only,0,0,1,6
C8064,8064,0,Low,0,Liability-Only,0,0,1,10
C8065,8065,0,Low,0,Full Coverage,0,0,1,12
C8066,8066,0,Medium,0,Full Coverage,0,0,1,12
C8067,8067,0,Low,0,Full Coverage,0,0,1,7
C8068,8068,0,Low,0,Full Coverage,0,0,1,9
C8069,8069,1,Medium,100,Full Coverage,0,0,1,8
C8070,8070,0,Low,0,Full Coverage,0,0,1,1
C8071,8071,0,High,0,Full Coverage,0,0,0,99
C8072,8072,0,Low,0,Full Coverage,1,50,1,13
C8073,8073,3,Low,150,Liability-Only,0,0,1,14
C8074,8074,0,Low,0,Liability-Only,0,0,0,99
C8075,8075,0,Low,0,Liability-Only,0,50,1,1
C8076,8076,0,Low,0,Liability-Only,0,50,1,8
C8077,8077,2,Low,100,Full Coverage,1,50,1,4
C8078,8078,0,Low,0,Full Coverage,0,0,1,1
C8079,8079,0,Low,0,Liability-Only,0,0,1,8
C8080,8080,1,Low,50,Liability-Only,0,0,1,6
C8081,8081,0,Medium,0,Full Coverage,1,100,1,8
C8082,8082,2,Low,100,Liability-Only,0,50,0,99
C8083,8083,0,Low,0,Full Coverage,0,0,1,5
C8084,8084,1,Medium,100,Liability-Only,1,100,1,13
C8085,8085,1,Low,50,Full Coverage,0,50,1,9
C8086,8086,2,Medium,200,Full Coverage,0,50,0,99
C8087,8087,0,Low,0,Liability-Only,1,100,0,99
C8088,8088,0,Low,0,Full Coverage,0,50,0,99
C8089,8089,0,Low,0,Full Coverage,0,0,0,99
C8090,8090,1,Medium,100,Liability-Only,1,50,0,99
C8091,8091,0,Low,0,Full Coverage,0,0,0,99
C8092,8092,0,High,0,Full Coverage,0,50,0,99
C8093,8093,2,Low,100,Liability-Only,1,50,1,1
C8094,8094,0,Low,0,Full Coverage,0,0,0,99
C8095,8095,1,Medium,100,Liability-Only,0,50,1,5
C8096,8096,1,Low,50,Full Coverage,1,50,0,99
C8097,8097,0,Medium,0,Full Coverage,0,50,1,13
C8098,8098,0,Low,0,Full Coverage,1,50,1,3
C8099,8099,0,Low,0,Full Coverage,0,50,1,1
C8100,8100,0,Low,0,Liability-Only,0,0,0,99
C8101,8101,0,High,0,Full Coverage,0,0,1,3
C8102,8102,0,Low,0,Liability-Only,1,50,1,11
C8103,8103,0,Low,0,Full Coverage,0,0,0,99
C8104,8104,0,Low,0,Liability-Only,0,0,1,12
C8105,8105,3,Low,150,Liability-Only,0,50,1,14
C8106,8106,2,Low,100,Full Coverage,0,50,0,99
C8107,8107,0,Low,0,Full Coverage,0,0,0,99
C8108,8108,0,Medium,0,Full Coverage,0,0,1,1
C8109,8109,0,Medium,0,Liability-Only,1,50,0,99
C8110,8110,1,High,200,Full Coverage,0,50,0,99
C8111,8111,0,Low,0,Full Coverage,0,0,0,99
C8112,8112,0,Medium,0,Full Coverage,0,0,1,8
C8113,8113,0,Low,0,Liability-Only,0,0,1,12
C8114,8114,1,Low,50,Full Coverage,0,50,0,99
C8115,8115,0,Low,0,Liability-Only,0,0,0,99
C8116,8116,0,High,0,Liability-Only,0,0,0,99
C8117,8117,1,High,200,Full Coverage,0,0,0,99
C8118,8118,1,Medium,100,Full Coverage,1,50,1,7
C8119,8119,0,Low,0,Full Coverage,1,50,0,99
C8120,8120,0,Medium,0,Liability-Only,1,100,1,8
C8121,8121,0,Low,0,Full Coverage,0,0,1,14
C8122,8122,0,Low,0,Liability-Only,0,0,1,4
C8123,8123,0,Low,0,Full Coverage,0,50,0,99
C8124,8124,1,Low,50,Liability-Only,0,0,0,99
C8125,8125,1,Medium,100,Liability-Only,0,50,1,14
C8126,8126,0,Medium,0,Full Coverage,0,0,0,99
C8127,8127,1,Low,50,Liability-Only,1,50,1,4
C8128,8128,0,Low,0,Full Coverage,1,50,0,99
C8129,8129,1,Low,50,Liability-Only,0,50,1,11
C8130,8130,0,Medium,0,Full Coverage,1,50,1,2
C8131,8131,1,Low,50,Liability-Only,0,0,0,99
C8132,8132,0,Medium,0,Full Coverage,0,50,1,1
C8133,8133,1,Low,50,Liability-Only,0,0,1,1
C8134,8134,0,Low,0,Full Coverage,0,0,0,99
C8135,8135,0,Low,0,Full Coverage,0,100,0,99
C8136,8136,0,Low,0,Liability-Only,0,0,1,12
C8137,8137,0,Low,0,Full Coverage,0,0,1,6
C8138,8138,1,High,200,Full Coverage,1,50,0,99
C8139,8139,0,Low,0,Full Coverage,0,0,0,99
C8140,8140,1,High,200,Full Coverage,1,100,0,99
C8141,8141,1,Low,50,Full Coverage,0,50,1,2
C8142,8142,1,Low,50,Full Coverage,1,100,0,99
C8143,8143,0,High,0,Full Coverage,1,100,1,13
C8144,8144,1,Low,50,Full Coverage,0,50,0,99
C8145,8145,1,Low,50,Full Coverage,0,0,0,99
C8146,8146,1,Low,50,Full Coverage,0,50,0,99
C8147,8147,2,Low,100,Full Coverage,0,50,1,14
C8148,8148,0,Low,0,Full Coverage,0,0,0,99
C8149,8149,1,High,200,Full Coverage,0,0,0,99
C8150,8150,0,Medium,0,Liability-Only,0,0,0,99
C8151,8151,1,Low,50,Liability-Only,0,50,0,99
C8152,8152,0,Low,0,Liability-Only,0,50,0,99
C8153,8153,1,Low,50,Full Coverage,0,0,1,12
C8154,8154,1,Low,50,Full Coverage,1,50,1,7
C8155,8155,0,Low,0,Full Coverage,0,50,0,99
